Load Forecast,Time Stamp
201,2017-10-23 00:00:00
191,2017-10-23 01:00:00
188,2017-10-23 02:00:00
187,2017-10-23 03:00:00
192,2017-10-23 04:00:00
213,2017-10-23 05:00:00
252,2017-10-23 06:00:00
280,2017-10-23 07:00:00
287,2017-10-23 08:00:00
291,2017-10-23 09:00:00
297,2017-10-23 10:00:00
298,2017-10-23 11:00:00
298,2017-10-23 12:00:00
299,2017-10-23 13:00:00
299,2017-10-23 14:00:00
301,2017-10-23 15:00:00
306,2017-10-23 16:00:00
318,2017-10-23 17:00:00
344,2017-10-23 18:00:00
349,2017-10-23 19:00:00
330,2017-10-23 20:00:00
304,2017-10-23 21:00:00
267,2017-10-23 22:00:00
233,2017-10-23 23:00:00
208,2017-10-24 00:00:00
198,2017-10-24 01:00:00
194,2017-10-24 02:00:00
192,2017-10-24 03:00:00
197,2017-10-24 04:00:00
219,2017-10-24 05:00:00
257,2017-10-24 06:00:00
283,2017-10-24 07:00:00
290,2017-10-24 08:00:00
295,2017-10-24 09:00:00
301,2017-10-24 10:00:00
301,2017-10-24 11:00:00
301,2017-10-24 12:00:00
302,2017-10-24 13:00:00
304,2017-10-24 14:00:00
312,2017-10-24 15:00:00
322,2017-10-24 16:00:00
337,2017-10-24 17:00:00
360,2017-10-24 18:00:00
361,2017-10-24 19:00:00
343,2017-10-24 20:00:00
318,2017-10-24 21:00:00
282,2017-10-24 22:00:00
248,2017-10-24 23:00:00
232,2017-10-25 00:00:00
218,2017-10-25 01:00:00
209,2017-10-25 02:00:00
203,2017-10-25 03:00:00
205,2017-10-25 04:00:00
224,2017-10-25 05:00:00
261,2017-10-25 06:00:00
287,2017-10-25 07:00:00
294,2017-10-25 08:00:00
296,2017-10-25 09:00:00
298,2017-10-25 10:00:00
297,2017-10-25 11:00:00
294,2017-10-25 12:00:00
292,2017-10-25 13:00:00
291,2017-10-25 14:00:00
294,2017-10-25 15:00:00
299,2017-10-25 16:00:00
311,2017-10-25 17:00:00
335,2017-10-25 18:00:00
335,2017-10-25 19:00:00
317,2017-10-25 20:00:00
291,2017-10-25 21:00:00
256,2017-10-25 22:00:00
224,2017-10-25 23:00:00
212,2017-10-26 00:00:00
202,2017-10-26 01:00:00
196,2017-10-26 02:00:00
195,2017-10-26 03:00:00
200,2017-10-26 04:00:00
221,2017-10-26 05:00:00
258,2017-10-26 06:00:00
282,2017-10-26 07:00:00
285,2017-10-26 08:00:00
285,2017-10-26 09:00:00
286,2017-10-26 10:00:00
283,2017-10-26 11:00:00
280,2017-10-26 12:00:00
278,2017-10-26 13:00:00
276,2017-10-26 14:00:00
277,2017-10-26 15:00:00
283,2017-10-26 16:00:00
298,2017-10-26 17:00:00
324,2017-10-26 18:00:00
328,2017-10-26 19:00:00
315,2017-10-26 20:00:00
295,2017-10-26 21:00:00
264,2017-10-26 22:00:00
235,2017-10-26 23:00:00
211,2017-10-27 00:00:00
202,2017-10-27 01:00:00
199,2017-10-27 02:00:00
198,2017-10-27 03:00:00
203,2017-10-27 04:00:00
226,2017-10-27 05:00:00
264,2017-10-27 06:00:00
287,2017-10-27 07:00:00
289,2017-10-27 08:00:00
286,2017-10-27 09:00:00
284,2017-10-27 10:00:00
279,2017-10-27 11:00:00
274,2017-10-27 12:00:00
272,2017-10-27 13:00:00
271,2017-10-27 14:00:00
272,2017-10-27 15:00:00
277,2017-10-27 16:00:00
290,2017-10-27 17:00:00
313,2017-10-27 18:00:00
315,2017-10-27 19:00:00
303,2017-10-27 20:00:00
287,2017-10-27 21:00:00
260,2017-10-27 22:00:00
234,2017-10-27 23:00:00
216,2017-10-28 00:00:00
204,2017-10-28 01:00:00
198,2017-10-28 02:00:00
196,2017-10-28 03:00:00
198,2017-10-28 04:00:00
208,2017-10-28 05:00:00
224,2017-10-28 06:00:00
240,2017-10-28 07:00:00
253,2017-10-28 08:00:00
261,2017-10-28 09:00:00
264,2017-10-28 10:00:00
262,2017-10-28 11:00:00
256,2017-10-28 12:00:00
250,2017-10-28 13:00:00
246,2017-10-28 14:00:00
247,2017-10-28 15:00:00
253,2017-10-28 16:00:00
269,2017-10-28 17:00:00
295,2017-10-28 18:00:00
300,2017-10-28 19:00:00
289,2017-10-28 20:00:00
277,2017-10-28 21:00:00
255,2017-10-28 22:00:00
234,2017-10-28 23:00:00
